timestamp,index_name,time_freq
1630755900,6.043648573028381,79.0
1630756800,6.028965981813117,80.0
1630757700,5.983049896166149,81.0
1630758600,29.300864100559508,82.0
1630759500,6.007523440569818,83.0
1630760400,6.2215733617832285,84.0
1630761300,6.047504070975107,85.0
1630762200,6.004152404467867,86.0
1630763100,5.9840574828793125,87.0
1630764000,5.421619197129246,88.0
1630764900,6.082028839142328,89.0
1630765800,5.922270203576474,90.0
1630766700,6.823661340059939,91.0
1630767600,6.205116696588231,92.0
1630768500,7.545260317097824,93.0
1630769400,6.83132191972714,94.0
1630770300,7.001513537752979,95.0
1630771200,6.378923766815115,0.0
1630772100,20.31688953814924,1.0
1630773000,6.61092092710045,2.0
1630773900,18.67354954551136,3.0
1630774800,6.424439827034445,4.0
1630775700,7.040431873134878,5.0
1630776600,6.706701088787348,6.0
1630777500,6.881454872023706,7.0
1630778400,6.793554544943625,8.0
1630779300,6.6745256539806,9.0
1630780200,6.796497923447942,10.0
1630781100,6.7111834352725825,11.0
1630782000,7.219506713856694,12.0
1630782900,6.486516790941144,13.0
1630783800,6.80337078651857,14.0
1630784700,6.882227461544954,15.0
1630785600,6.6865202000361945,16.0
1630786500,6.372576566453758,17.0
1630787400,6.501095690288516,18.0
1630788300,6.910317683443878,19.0
1630789200,6.743467266085956,20.0
1630790100,6.820607899320397,21.0
1630791000,6.314961514687223,22.0
1630791900,7.0079802180519675,23.0
1630792800,21.405660908216074,24.0
1630793700,12.909755411863678,25.0
1630794600,6.3047875927171315,26.0
1630795500,6.826495582197456,27.0
1630796400,6.981842711786845,28.0
1630797300,13.884204609330286,29.0
1630798200,6.696679797414806,30.0
1630799100,6.296733569460866,31.0
1630800000,10.231301705216932,32.0
1630800900,16.916849384379574,33.0
1630801800,6.402833211534286,34.0
1630802700,6.235967669510334,35.0
1630803600,6.686160940221986,36.0
1630804500,6.589517442837389,37.0
1630805400,20.842646401440568,38.0
1630806300,6.420473678300265,39.0
1630807200,8.477625365414598,40.0
1630808100,7.109537458550874,41.0
1630809000,6.9153418347280615,42.0
1630809900,5.984827198653397,43.0
1630810800,6.786999550156869,44.0
1630811700,6.7094450073177825,45.0
1630812600,6.924895845062917,46.0
1630813500,36.088154269974545,47.0
1630814400,6.584940673677131,48.0
1630815300,6.906839290740308,49.0
1630816200,7.553107789142544,50.0
1630817100,6.50022492127913,51.0
1630818000,6.695926176004729,52.0
1630818900,6.896551724137867,53.0
1630819800,7.0524005178120515,54.0
1630820700,6.624003592681749,55.0
1630821600,6.538483161857567,56.0
1630822500,6.820224719103674,57.0
1630823400,7.013205956729706,58.0
1630824300,6.655433866888827,59.0
1630825200,6.83030949839889,60.0
1630826100,10.110149488591002,61.0
1630827000,22.606787101135417,62.0
1630827900,6.99123989218463,63.0
1630828800,7.25670670108628,64.0
1630829700,8.587475428248192,65.0
1630830600,7.533591949177998,66.0
1630831500,6.8331364940135035,67.0
1630832400,7.351041725165519,68.0
1630833300,10.119047619048082,69.0
1630834200,7.239615535946198,70.0
1630835100,7.042095205977339,71.0
1630836000,7.499859447914503,72.0
1630836900,6.585885784809575,73.0
1630837800,7.231219073320361,74.0
1630838700,6.433142472209974,75.0
1630839600,7.347489046171041,76.0
1630840500,6.4673821430615615,77.0
1630841400,18.074523689095734,78.0
1630842300,6.659922441408739,79.0
1630843200,23.16381005900122,80.0
1630844100,6.329255975760262,81.0
1630845000,7.450517318934569,82.0
1630845900,5.947705083604216,83.0
1630846800,7.243607754988157,84.0
1630847700,6.819075436725108,85.0
1630848600,6.8647828773650605,86.0
1630849500,7.0850657377257376,87.0
1630850400,12.52951096120598,88.0
1630851300,6.830693180541047,89.0
1630852200,7.117157634359838,90.0
1630853100,5.73273441886728,91.0
1630854000,5.711715763436242,92.0
1630854900,5.879710226312285,93.0
1630855800,5.732555530625671,94.0
1630856700,6.102970074671433,95.0
1630857600,6.238068500843152,0.0
